location_key,YEAR,country_code,country_name,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
PL,2022,PL,Poland,0.0,2075303.0,19751.0,0.0,9888331.0,6233117.0,117316.0,0.0,36962382.0,1072581.0,22777884.0,1286062.0,22553665.0,9262462.0,56368050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PN,2020,PN,Pitcairn Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PN,2021,PN,Pitcairn Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,17.0,47.0,47.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PN,2022,PN,Pitcairn Islands,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,47.0,0.0,47.0,23.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PR,2020,PR,Puerto Rico,0.0,77054.0,1521.0,0.0,364462.0,77054.0,1521.0,0.0,364462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PR,2021,PR,Puerto Rico,0.0,195236.0,1787.0,0.0,1881769.0,272290.0,3308.0,0.0,2246231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PR,2022,PR,Puerto Rico,0.0,671682.0,1745.0,0.0,772884.0,943972.0,5053.0,0.0,3019115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS,2020,PS,Palestine,0.0,156815.0,1550.0,0.0,644232.0,156815.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS,2021,PS,Palestine,0.0,313843.0,3392.0,0.0,1855022.0,470658.0,4942.0,0.0,0.0,0.0,1910794.0,0.0,1515699.0,0.0,3383211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS,2022,PS,Palestine,0.0,232110.0,765.0,0.0,551264.0,702768.0,5707.0,0.0,0.0,0.0,2010433.0,0.0,1774298.0,0.0,3741181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,2020,PT,Portugal,0.0,399592.0,6977.0,30049.0,5695729.0,400591.0,6984.0,30049.0,5695754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,2021,PT,Portugal,0.0,1013946.0,11989.0,0.0,21191752.0,1414537.0,18973.0,0.0,26887506.0,9368799.0,9373966.0,8567577.0,8567581.0,19915390.0,19920563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PT,2022,PT,Portugal,0.0,4036923.0,5971.0,0.0,15937925.0,5451460.0,24944.0,0.0,42825431.0,377611.0,9751577.0,346793.0,8914374.0,4978732.0,24899295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PW,2020,PW,Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PW,2021,PW,Palau,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,18349.0,18765.0,16531.0,16532.0,36554.0,36970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PW,2022,PW,Palau,0.0,5447.0,6.0,0.0,0.0,5430.0,6.0,0.0,59627.0,1816.0,20581.0,1815.0,18347.0,12482.0,49452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PY,2020,PY,Paraguay,0.0,107932.0,2262.0,0.0,563487.0,107932.0,2262.0,0.0,563496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PY,2021,PY,Paraguay,0.0,360093.0,14367.0,0.0,1489508.0,468025.0,16629.0,0.0,2053004.0,3469621.0,3469821.0,2948026.0,2948027.0,6833414.0,6833614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PY,2022,PY,Paraguay,0.0,247781.0,2901.0,0.0,544475.0,715806.0,19530.0,0.0,2609819.0,517144.0,3986965.0,568845.0,3516872.0,2552520.0,9386134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QA,2020,QA,Qatar,0.0,144042.0,245.0,0.0,0.0,144042.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QA,2021,QA,Qatar,0.0,107319.0,373.0,0.0,4195125.0,251361.0,618.0,0.0,4195125.0,2260308.0,2360308.0,1663310.0,2218292.0,5205664.0,5205664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QA,2022,QA,Qatar,0.0,187138.0,64.0,0.0,3379298.0,438499.0,682.0,0.0,7574423.0,425441.0,2785749.0,567457.0,2785749.0,2233086.0,7438750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE,2020,RE,Réunion,0.0,9037.0,42.0,0.0,0.0,9037.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE,2021,RE,Réunion,0.0,67565.0,367.0,0.0,0.0,76602.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RE,2022,RE,Réunion,0.0,398021.0,475.0,0.0,0.0,474623.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RO,2020,RO,Romania,0.0,627123.0,15662.0,553822.0,0.0,632263.0,15767.0,560793.0,4479391.0,9324.0,10289.0,0.0,0.0,9324.0,10289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RO,2021,RO,Romania,0.0,1130876.0,41668.0,1108017.0,0.0,1808891.0,58752.0,1738999.0,16695984.0,5464218.0,5474507.0,7816340.0,7817215.0,15814620.0,15824909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RO,2022,RO,Romania,0.0,1403659.0,7792.0,760133.0,0.0,3247140.0,66882.0,2606660.0,21260367.0,2707006.0,8181513.0,297554.0,8114769.0,1002577.0,16827486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RS,2020,RS,Serbia,0.0,339997.0,3250.0,0.0,2305552.0,339997.0,3250.0,0.0,2305585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RS,2021,RS,Serbia,0.0,960952.0,9489.0,0.0,4944764.0,1300949.0,12739.0,0.0,7250349.0,3302157.0,3309157.0,3159869.0,3207534.0,8232799.0,8239799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RS,2022,RS,Serbia,0.0,1023770.0,4107.0,0.0,2602550.0,2324719.0,16846.0,0.0,9852899.0,44918.0,3354075.0,70664.0,3278198.0,294889.0,8534688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU,2020,RU,Russia,0.0,3186336.0,57555.0,0.0,87120464.0,3186336.0,57555.0,0.0,91123132.0,23500.0,52000.0,0.0,0.0,23500.0,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU,2021,RU,Russia,0.0,7333397.0,252152.0,0.0,60597999.0,10519733.0,309707.0,0.0,240477547.0,73772201.0,73824201.0,65681944.0,66773441.0,146312014.0,146364014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RU,2022,RU,Russia,0.0,9745271.0,76020.0,0.0,8297352.0,20265004.0,385727.0,0.0,295244836.0,10208672.0,84032873.0,9737428.0,76510869.0,29398388.0,175762402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RW,2020,RW,Rwanda,0.0,8460.0,94.0,0.0,627970.0,8460.0,94.0,0.0,725804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RW,2021,RW,Rwanda,0.0,104194.0,1257.0,0.0,1973703.0,112654.0,1351.0,0.0,4010433.0,7629877.0,7629877.0,5385484.0,5435180.0,12588963.0,12588963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RW,2022,RW,Rwanda,0.0,19820.0,115.0,0.0,1427479.0,132474.0,1466.0,0.0,5534918.0,3310265.0,10940142.0,5053584.0,10488764.0,13465339.0,26054302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA,2020,SA,Saudi Arabia,0.0,362878.0,6230.0,0.0,11073936.0,362878.0,6230.0,0.0,11073936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA,2021,SA,Saudi Arabia,0.0,194204.0,2648.0,0.0,22322288.0,557082.0,8878.0,0.0,33396224.0,9122924.0,25017090.0,21735792.0,23180879.0,50756280.0,50894142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SA,2022,SA,Saudi Arabia,0.0,257747.0,444.0,0.0,9855161.0,814829.0,9322.0,0.0,43251385.0,1846873.0,26863963.0,2080930.0,25261809.0,16807759.0,67701901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SB,2020,SB,Solomon Islands,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SB,2021,SB,Solomon Islands,0.0,7.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,179973.0,179973.0,52466.0,55945.0,235918.0,235918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SB,2022,SB,Solomon Islands,0.0,21520.0,153.0,0.0,0.0,21544.0,153.0,0.0,0.0,124617.0,304590.0,145197.0,201142.0,287801.0,523719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2020,SC,Seychelles,0.0,274.0,1.0,0.0,0.0,274.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2021,SC,Seychelles,0.0,24889.0,125.0,0.0,0.0,25163.0,126.0,0.0,0.0,82348.0,82348.0,78258.0,78263.0,183472.0,183472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SC,2022,SC,Seychelles,0.0,21195.0,43.0,0.0,0.0,46358.0,169.0,0.0,0.0,3049.0,85397.0,2941.0,81204.0,30680.0,214152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2020,SD,Sudan,0.0,25800.0,1577.0,0.0,0.0,25800.0,1577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2021,SD,Sudan,0.0,21188.0,1760.0,0.0,0.0,46988.0,3337.0,0.0,0.0,2782463.0,2782463.0,1196455.0,1234386.0,3276654.0,3276654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2022,SD,Sudan,0.0,16287.0,1624.0,0.0,0.0,63275.0,4961.0,0.0,562941.0,3868805.0,6651268.0,3302578.0,4536964.0,4902356.0,8179010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE,2020,SE,Sweden,0.0,454759.0,9848.0,0.0,4208492.0,454758.0,9848.0,0.0,4208492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE,2021,SE,Sweden,0.0,881840.0,5534.0,0.0,10997914.0,1336598.0,15382.0,0.0,15206406.0,7676210.0,7678097.0,7340861.0,7340934.0,17613180.0,17615657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE,2022,SE,Sweden,0.0,1241923.0,4624.0,0.0,3201179.0,2578521.0,20006.0,0.0,18407585.0,167726.0,7845823.0,322085.0,7663019.0,5355774.0,22971431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG,2020,SG,Singapore,0.0,58629.0,29.0,0.0,0.0,58629.0,29.0,0.0,0.0,5.0,135.0,0.0,0.0,5.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG,2021,SG,Singapore,0.0,221232.0,800.0,0.0,0.0,279861.0,829.0,0.0,0.0,4746906.0,4747041.0,4503211.0,4503212.0,11464446.0,11464581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG,2022,SG,Singapore,0.0,1587307.0,775.0,0.0,14598500.0,1867168.0,1604.0,0.0,0.0,277343.0,5024384.0,501481.0,5004693.0,2861713.0,14326294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH,2020,SH,Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH,2021,SH,Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.0,4361.0,3421.0,3531.0,7785.0,7892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SH,2022,SH,Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,2020,SI,Slovenia,0.0,124190.0,2725.0,6256.0,728451.0,123777.0,2735.0,6256.0,725850.0,5291.0,11490.0,0.0,0.0,5291.0,11490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,2021,SI,Slovenia,0.0,341911.0,2814.0,14145.0,11679309.0,465688.0,6042.0,20401.0,12405159.0,1341845.0,1250439.0,1225032.0,1188990.0,2889397.0,2761948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI,2022,SI,Slovenia,0.0,680773.0,1695.0,3890.0,5579702.0,1149364.0,8191.0,24291.0,17197882.0,15363.0,1265802.0,33235.0,1222225.0,234695.0,2996643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK,2020,SK,Slovakia,0.0,186244.0,2250.0,0.0,3258948.0,186244.0,2250.0,0.0,3258948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK,2021,SK,Slovakia,0.0,658365.0,14451.0,0.0,43172677.0,844609.0,16701.0,0.0,46431625.0,2729302.0,2728955.0,2438403.0,2438403.0,5167705.0,5167358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SK,2022,SK,Slovakia,0.0,993784.0,3725.0,0.0,4806857.0,1838393.0,20426.0,0.0,51238482.0,64395.0,2822919.0,109489.0,2763844.0,177702.0,7074829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,2020,SL,Sierra Leone,0.0,2635.0,76.0,0.0,8333.0,2635.0,76.0,0.0,8333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,2021,SL,Sierra Leone,0.0,4479.0,47.0,0.0,22952.0,7114.0,123.0,0.0,31285.0,703231.0,703231.0,360967.0,361089.0,868726.0,868726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SL,2022,SL,Sierra Leone,0.0,635.0,2.0,0.0,0.0,7749.0,126.0,0.0,428517.0,2201356.0,2904587.0,1828034.0,2189123.0,3072247.0,3940973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM,2020,SM,San Marino,0.0,2480.0,61.0,0.0,0.0,2480.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM,2021,SM,San Marino,0.0,5943.0,39.0,0.0,0.0,8423.0,100.0,0.0,0.0,24271.0,24306.0,21596.0,21625.0,53907.0,53942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SM,2022,SM,San Marino,0.0,12129.0,18.0,0.0,0.0,20552.0,118.0,0.0,0.0,2051.0,26357.0,2008.0,23633.0,15396.0,69338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN,2020,SN,Senegal,0.0,19364.0,410.0,0.0,279467.0,19364.0,410.0,0.0,279467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN,2021,SN,Senegal,0.0,55973.0,1480.0,0.0,656854.0,75337.0,1890.0,0.0,936321.0,1316401.0,1316401.0,849763.0,918359.0,1903098.0,1903098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SN,2022,SN,Senegal,0.0,12893.0,78.0,0.0,165778.0,88230.0,1968.0,0.0,1102099.0,157394.0,1473795.0,172041.0,1090400.0,566401.0,2469499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
